sp_id	sp_gq_id	age	sex
936840044	450000108	21	F
936840045	450000108	23	F
936840046	450000108	20	F
936840047	450000108	20	F
936840048	450000108	19	F
936840049	450000108	19	F
936840050	450000108	19	F
936840051	450000108	19	F
936840052	450000108	21	F
936840053	450000108	19	F
936840054	450000108	20	F
936840055	450000108	22	F
936840056	450000108	20	F
936840057	450000108	18	F
936840058	450000108	19	F
936840059	450000108	19	F
936840060	450000108	19	F
936840061	450000108	23	F
936840062	450000108	18	F
936840063	450000108	21	F
936840064	450000108	18	F
936840065	450000108	19	F
936840066	450000108	21	F
936840067	450000108	18	F
936840068	450000108	19	F
936840069	450000108	23	F
936840070	450000108	19	F
936840071	450000108	24	F
936840072	450000108	21	F
936840073	450000108	19	F
936840074	450000108	18	F
936840075	450000108	19	F
936840076	450000108	19	F
936840077	450000108	24	F
936840078	450000108	21	F
936840079	450000108	19	F
936840080	450000108	20	F
936840081	450000108	18	F
936840082	450000108	20	F
936840083	450000108	21	F
936840084	450000108	18	F
936840085	450000108	22	F
936840086	450000108	21	F
936840087	450000108	22	F
936840088	450000108	18	F
936840089	450000108	21	F
936840090	450000108	19	F
936840091	450000108	18	F
936840092	450000108	19	F
936840093	450000108	18	F
936840094	450000108	19	F
936840095	450000108	19	F
936840096	450000108	18	F
936840097	450000108	19	F
936840098	450000108	18	F
936840099	450000108	19	F
936840100	450000108	18	F
936840101	450000108	34	F
936840102	450000108	19	F
936840103	450000108	18	F
936840104	450000108	18	F
936840105	450000108	20	F
936840106	450000108	19	F
936840107	450000108	18	F
936840108	450000108	23	F
936840109	450000108	19	F
936840110	450000108	23	F
936840111	450000108	24	F
936840112	450000108	22	F
936840113	450000108	18	F
936840114	450000108	19	F
936840115	450000108	22	F
936840116	450000108	19	F
936840117	450000108	19	F
936840118	450000108	21	F
936840119	450000108	20	F
936840120	450000108	19	F
936840121	450000108	20	F
936840122	450000108	39	F
936840123	450000108	19	F
936840124	450000108	19	F
936840125	450000108	21	F
936840126	450000108	19	F
936840127	450000108	42	F
936840128	450000108	19	F
936840129	450000108	34	F
936840130	450000108	21	F
936840131	450000108	19	F
936840132	450000108	24	F
936840133	450000108	19	F
936840134	450000108	22	F
936840135	450000108	19	F
936840136	450000108	20	F
936840137	450000108	19	F
936840138	450000108	19	F
936840139	450000108	19	F
936840140	450000108	20	F
936840141	450000108	18	F
936840142	450000108	19	F
936840143	450000108	22	F
936840144	450000108	18	F
936840145	450000108	21	F
936840146	450000108	24	F
936840147	450000108	20	F
936840148	450000108	20	F
936840149	450000108	19	F
936840150	450000108	20	F
936840151	450000108	19	F
936840152	450000108	21	F
936840153	450000108	20	F
936840154	450000108	18	F
936840155	450000108	18	F
936840156	450000108	21	F
936840157	450000108	22	F
936840158	450000108	20	F
936840159	450000108	22	F
936840160	450000108	19	F
936840161	450000108	19	F
936840162	450000108	20	F
936840163	450000108	19	F
936840164	450000108	22	F
936840165	450000108	23	F
936840166	450000108	23	F
936840167	450000108	19	F
936840168	450000108	25	F
936840169	450000108	23	F
936840170	450000108	19	F
936840171	450000108	19	F
936840172	450000108	19	F
936840173	450000108	24	F
936840174	450000108	18	F
936840175	450000108	19	F
936840176	450000108	18	F
936840177	450000108	22	F
936840178	450000108	19	F
936840179	450000108	50	F
936840180	450000108	21	F
936840181	450000108	19	F
936840182	450000108	22	F
936840183	450000108	19	F
936840184	450000108	19	F
936840185	450000108	37	F
936840186	450000108	21	F
936840187	450000108	22	F
936840188	450000108	19	F
936840189	450000108	19	F
936840190	450000108	19	F
936840191	450000108	24	F
936840192	450000108	22	F
936840193	450000108	24	F
936840194	450000108	20	F
936840195	450000108	18	F
936840196	450000108	21	F
936840197	450000108	18	F
936840198	450000108	20	F
936840199	450000108	19	F
936840200	450000108	25	F
936840201	450000108	22	F
936840202	450000108	19	F
936840203	450000108	20	F
936840204	450000108	18	F
936840205	450000108	19	F
936840206	450000108	22	F
936840207	450000108	25	F
936840208	450000108	19	F
936840209	450000108	19	F
936840210	450000108	18	F
936840211	450000108	24	F
936840212	450000108	18	F
936840213	450000108	22	F
936840214	450000108	19	F
936840215	450000108	21	F
936840216	450000108	22	F
936840217	450000108	19	F
936840218	450000108	22	F
936840219	450000108	19	F
936840220	450000108	18	F
936840221	450000108	21	F
936840222	450000108	19	F
936840223	450000108	19	F
936840224	450000108	19	F
936840225	450000108	29	F
936840226	450000108	18	F
936840227	450000108	18	F
936840228	450000108	23	F
936840229	450000108	22	F
936840230	450000108	22	F
936840231	450000108	19	F
936840232	450000108	20	F
936840233	450000108	18	F
936840234	450000108	20	F
936840235	450000108	19	F
936840236	450000108	19	F
936840237	450000108	21	F
936840238	450000108	19	F
936840239	450000108	19	F
936840240	450000108	21	F
936840241	450000108	22	F
936840242	450000108	19	F
936840243	450000108	19	F
936840244	450000108	21	F
936840245	450000108	20	F
936840246	450000108	19	F
936840247	450000108	18	F
936840248	450000108	19	F
936840249	450000108	19	F
936840250	450000108	24	F
936840251	450000108	19	F
936840252	450000108	19	F
936840253	450000108	21	F
936840254	450000108	21	F
936840255	450000108	18	F
936840256	450000108	18	F
936840257	450000108	28	F
936840258	450000108	19	F
936840259	450000108	22	F
936840260	450000108	29	F
936840261	450000108	21	F
936840262	450000108	22	F
936840263	450000108	19	F
936840264	450000108	18	F
936840265	450000108	28	F
936840266	450000108	21	F
936840267	450000108	19	F
936840268	450000108	20	F
936840269	450000108	19	F
936840270	450000108	20	F
936840271	450000108	23	F
936840272	450000108	19	F
936840273	450000108	21	F
936840274	450000108	19	F
936840275	450000108	19	F
936840276	450000108	20	F
936840277	450000108	19	F
936840278	450000108	22	F
936840279	450000108	19	F
936840280	450000108	18	F
936840281	450000108	20	F
936840282	450000108	21	F
936840283	450000108	18	F
936840284	450000108	18	F
936840285	450000108	23	F
936840286	450000108	23	F
936840287	450000108	21	F
936840288	450000108	19	F
936840289	450000108	22	F
936840290	450000108	19	F
936840291	450000108	19	F
936840292	450000108	18	F
936840293	450000108	19	F
936840294	450000108	23	F
936840295	450000108	20	F
936840296	450000108	19	F
936840297	450000108	22	F
936840298	450000108	21	F
936840299	450000108	23	F
936840300	450000108	22	F
936840301	450000108	18	F
936840302	450000108	19	F
936840303	450000108	22	F
936840304	450000108	23	F
936840305	450000108	18	F
936840306	450000108	19	F
936840307	450000108	19	F
936840308	450000108	22	F
936840309	450000108	26	F
936840310	450000108	22	F
936840311	450000108	18	F
936840312	450000108	19	F
936840313	450000108	19	F
936840314	450000108	19	F
936840315	450000108	19	F
936840316	450000108	23	F
936840317	450000108	20	F
936840318	450000108	19	F
936840319	450000108	18	F
936840320	450000108	18	F
936840321	450000108	20	F
936840322	450000108	23	F
936840323	450000108	54	F
936840324	450000108	19	F
936840325	450000108	22	F
936840326	450000108	19	F
936840327	450000108	21	F
936840328	450000108	20	F
936840329	450000108	19	F
936840330	450000108	18	F
936840331	450000108	19	F
936840332	450000108	23	F
936840333	450000108	20	F
936840334	450000108	22	F
936840335	450000108	22	F
936840336	450000108	21	F
936840337	450000108	21	F
936840338	450000108	20	F
936840339	450000108	24	F
936840340	450000108	20	F
936840341	450000108	20	F
936840342	450000108	21	F
936840343	450000108	19	F
936840344	450000108	18	F
936840345	450000108	26	F
936840346	450000108	19	F
936840347	450000108	18	F
936840348	450000108	19	F
936840349	450000108	19	F
936840350	450000108	18	F
936840351	450000108	21	F
936840352	450000108	18	F
936840353	450000108	19	F
936840354	450000108	19	F
936840355	450000108	32	F
936840356	450000108	18	F
936840357	450000108	18	F
936840358	450000108	18	F
936840359	450000108	19	F
936840360	450000108	21	F
936840361	450000108	18	F
936840362	450000108	19	F
936840363	450000108	18	F
936840364	450000108	18	F
936840365	450000108	19	F
936840366	450000108	24	F
936840367	450000108	22	F
936840368	450000108	18	F
936840369	450000108	24	F
936840370	450000108	18	F
936840371	450000108	19	F
936840372	450000108	23	F
936840373	450000108	21	F
936840374	450000108	22	F
936840375	450000108	23	F
936840376	450000108	19	F
936840377	450000108	18	F
936840378	450000108	19	F
936840379	450000108	18	F
936840380	450000108	19	F
936840381	450000108	19	F
936840382	450000108	22	F
936840383	450000108	20	F
936840384	450000108	19	F
936840385	450000108	24	F
936840386	450000108	18	F
936840387	450000108	22	F
936840388	450000108	19	F
936840389	450000108	20	F
936840390	450000108	20	F
936840391	450000108	19	F
936840392	450000108	21	F
936840393	450000108	21	F
936840394	450000108	19	F
936840395	450000108	21	F
936840396	450000108	18	F
936840397	450000108	19	F
936840398	450000108	19	F
936840399	450000108	22	F
936840400	450000108	19	F
936840401	450000108	24	F
936840402	450000108	27	F
936840403	450000108	18	F
936840404	450000108	20	F
936840405	450000108	19	F
936840406	450000108	22	F
936840407	450000108	21	F
936840408	450000108	19	F
936840409	450000108	44	F
936840410	450000108	19	F
936840411	450000108	19	F
936840412	450000108	19	F
936840413	450000108	19	F
936840414	450000108	19	F
936840415	450000108	21	F
936840416	450000108	20	F
936840417	450000108	19	F
936840418	450000108	45	F
936840419	450000108	22	F
936840420	450000108	26	F
936840421	450000108	21	F
936840422	450000108	18	F
936840423	450000108	18	F
936840424	450000108	19	F
936840425	450000108	22	F
936840426	450000108	19	F
936840427	450000108	22	F
936840428	450000108	18	F
936840429	450000108	20	F
936840430	450000108	19	F
936840431	450000108	20	F
936840432	450000108	21	F
936840433	450000108	18	F
936840434	450000108	21	F
936840435	450000108	18	F
936840436	450000108	24	F
936840437	450000108	20	F
936840438	450000108	19	F
936840439	450000108	20	F
936840440	450000108	19	F
936840441	450000108	20	F
936840442	450000108	22	F
936840443	450000108	21	F
936840444	450000108	18	F
936840445	450000108	21	F
936840446	450000108	19	F
936840447	450000108	18	F
936840448	450000108	21	F
936840449	450000108	23	F
936840450	450000108	19	F
936840451	450000108	19	F
936840452	450000108	18	F
936840453	450000108	18	F
936840454	450000108	23	F
936840455	450000108	19	F
936840456	450000108	19	F
936840457	450000108	18	F
936840458	450000108	20	F
936840459	450000108	24	F
936840460	450000108	22	F
936840461	450000108	28	F
936840462	450000108	21	F
936840463	450000108	21	F
936840464	450000108	21	F
936840465	450000108	18	F
936840466	450000108	18	F
936840467	450000108	23	F
936840468	450000108	20	F
936840469	450000108	19	F
936840470	450000108	20	F
936840471	450000108	23	F
936840472	450000108	18	F
936840473	450000108	19	F
936840474	450000108	21	F
936840475	450000108	18	F
936840476	450000108	23	F
936840477	450000108	18	F
936840478	450000108	24	F
936840479	450000108	19	F
936840480	450000108	20	F
936840481	450000108	19	F
936840482	450000108	21	F
936840483	450000108	18	F
936840484	450000108	22	F
936840485	450000108	44	F
936840486	450000108	19	F
936840487	450000108	24	F
936840488	450000108	19	F
936840489	450000108	20	F
936840490	450000108	23	F
936840491	450000108	20	F
936840492	450000108	19	F
936840493	450000108	21	F
936840494	450000108	20	F
936840495	450000108	20	F
936840496	450000108	18	F
936840497	450000108	21	F
936840498	450000108	19	F
936840499	450000108	19	F
936840500	450000108	20	F
936840501	450000108	21	F
936840502	450000108	19	F
936840503	450000108	20	F
936840504	450000108	29	F
936840505	450000108	20	F
936840506	450000108	19	F
936840507	450000108	19	F
936840508	450000108	22	F
936840509	450000108	24	F
936840510	450000108	19	F
936840511	450000108	21	F
936840512	450000108	22	F
936840513	450000108	23	F
936840514	450000108	19	F
936840515	450000108	24	F
936840516	450000108	18	F
936840517	450000108	24	F
936840518	450000108	20	F
936840519	450000108	21	F
936840520	450000108	20	F
936840521	450000108	19	F
936840522	450000108	19	F
936840523	450000108	19	F
936840524	450000108	19	F
936840525	450000108	22	F
936840526	450000108	19	F
936840527	450000108	20	F
936840528	450000108	23	F
936840529	450000108	20	F
936840530	450000108	52	F
936840531	450000108	18	F
936840532	450000108	19	F
936840533	450000108	18	F
936840534	450000108	18	F
936840535	450000108	19	F
936840536	450000108	19	F
936840537	450000108	20	F
936840538	450000108	23	F
936840539	450000108	21	F
936840540	450000108	18	F
936840541	450000108	21	F
936840542	450000108	19	F
936840543	450000108	19	F
936840544	450000108	19	F
936840545	450000108	21	F
936840546	450000108	19	F
936840547	450000108	19	F
936840548	450000108	19	F
936840549	450000108	19	F
936840550	450000108	22	F
936840551	450000108	22	F
936840552	450000108	20	F
936840553	450000108	23	F
936840554	450000108	19	F
936840555	450000108	22	F
936840556	450000108	19	F
936840557	450000108	20	F
936840558	450000108	19	F
936840559	450000108	20	F
936840560	450000108	21	F
936840561	450000108	19	F
936840562	450000108	20	F
936840563	450000108	19	F
936840564	450000108	18	F
936840565	450000108	18	F
936840566	450000108	20	F
936840567	450000108	19	F
936840568	450000108	24	F
936840569	450000108	19	F
936840570	450000108	19	F
936840571	450000108	22	F
936840572	450000108	24	F
936840573	450000108	19	F
936840574	450000108	18	F
936840575	450000108	21	F
936840576	450000108	19	F
936840577	450000108	18	F
936840578	450000108	20	F
936840579	450000108	23	F
936840580	450000108	21	F
936840581	450000108	22	F
936840582	450000108	18	F
936840583	450000108	24	F
936840584	450000108	24	F
936840585	450000108	18	F
936840586	450000108	19	F
936840587	450000108	18	F
936840588	450000108	22	F
936840589	450000108	20	F
936840590	450000108	22	F
936840591	450000108	19	F
936840592	450000108	19	F
936840593	450000108	23	F
936840594	450000108	20	F
936840595	450000108	19	F
936840596	450000108	18	F
936840597	450000108	24	F
936840598	450000108	21	F
936840599	450000108	21	F
936840600	450000108	18	F
936840601	450000108	23	F
936840602	450000108	19	F
936840603	450000108	20	F
936840604	450000108	19	F
936840605	450000108	19	F
936840606	450000108	21	F
936840607	450000108	18	F
936840608	450000108	18	F
936840609	450000108	18	F
936840610	450000108	21	F
936840611	450000108	20	F
936840612	450000108	22	F
936840613	450000108	18	F
936840614	450000108	20	F
936840615	450000108	20	F
936840616	450000108	21	F
936840617	450000108	20	F
936840618	450000108	23	F
936840619	450000108	22	F
936840620	450000108	19	F
936840621	450000108	20	F
936840622	450000108	19	F
936840623	450000108	22	F
936840624	450000108	20	F
936840625	450000108	23	F
936840626	450000108	25	F
936840627	450000108	19	F
936840628	450000108	18	F
936840629	450000108	53	F
936840630	450000108	19	F
936840631	450000108	21	F
936840632	450000108	20	F
936840633	450000108	18	F
936840634	450000108	24	F
936840635	450000108	18	F
936840636	450000108	24	F
936840637	450000108	23	F
936840638	450000108	18	F
936840639	450000108	19	F
936840640	450000108	19	F
936840641	450000108	21	F
936840642	450000108	18	F
936840643	450000108	20	F
936840644	450000108	19	F
936840645	450000108	23	F
936840646	450000108	22	F
936840647	450000108	20	F
936840648	450000108	18	F
936840649	450000108	23	F
936840650	450000108	21	F
936840651	450000108	19	F
936840652	450000108	20	F
936840653	450000108	19	F
936840654	450000108	18	F
936840655	450000108	21	F
936840656	450000108	22	F
936840657	450000108	21	F
936840658	450000108	20	F
936840659	450000108	24	F
936840660	450000108	21	F
936840661	450000108	21	F
936840662	450000108	23	F
936840663	450000108	22	F
936840664	450000108	24	F
936840665	450000108	22	F
936840666	450000108	19	F
936840667	450000108	18	F
936840668	450000108	19	F
936840669	450000108	19	F
936840670	450000108	23	F
936840671	450000108	18	F
936840672	450000108	23	F
936840673	450000108	18	F
936840674	450000108	19	F
936840675	450000108	21	F
936840676	450000108	20	F
936840677	450000108	21	F
936840678	450000108	18	F
