OBJECTID,ZIP,OBJECTID_1,DEPCODE,COUNTYNAME,FieldMatch,POName,Places,OBJECTID_12,ZIPX,c_places,Cases_1,LabelY,SHAPE_Length,SHAPE_Area
939,34231,1447,58,Sarasota,Sarasota-34231,Sarasota,"Sarasota, Gulf Gate Estates, Ridge Wood Heights, Siesta Key, Southgate, South Gate Ridge, South Sarasota, Vamo",968,Sarasota-34231,Sarasota,1955,1955,0.391833659,0.002355937
940,34232,1448,58,Sarasota,Sarasota-34232,Sarasota,"Sarasota, Bee Ridge, Fruitville, Kensington Park, Sarasota Springs, Southgate, South Gate Ridge, The Meadows",969,Sarasota-34232,Sarasota,2589,2589,0.217632233,0.002668083
941,34233,1449,58,Sarasota,Sarasota-34233,Sarasota,"Bee Ridge, Gulf Gate Estates, Sarasota Springs, Southgate, South Gate Ridge",970,Sarasota-34233,"Sarasota, West Villages",1225,1225,0.164455139,0.001454525
942,34234,1450,58,Sarasota,Sarasota-34234,Sarasota,"Sarasota, Desoto Lakes, Kensington Park, North Sarasota",971,Sarasota-34234,Sarasota,1978,1978,0.187400971,0.001552494
943,34235,1451,58,Sarasota,Sarasota-34235,Sarasota,"Sarasota, Desoto Lakes, Fruitville, Kensington Park, North Sarasota, The Meadows",972,Sarasota-34235,Sarasota,1071,1071,0.209466469,0.001708652
944,34236,1452,58,Sarasota,Sarasota-34236,Sarasota,"Longboat Key, Sarasota",973,Sarasota-34236,Sarasota,824,824,0.535958309,0.000877498
945,34237,1453,58,Sarasota,Sarasota-34237,Sarasota,"Sarasota, Kensington Park, North Sarasota, Southgate",974,Sarasota-34237,"Azalea Park, Sarasota",1800,1800,0.124565148,0.000977495
946,34238,1454,58,Sarasota,Sarasota-34238,Sarasota,"Bee Ridge, Gulf Gate Estates, Laurel, Osprey, South Gate Ridge, Vamo",975,Sarasota-34238,Sarasota,1173,1173,0.295879118,0.00336096
947,34239,1455,58,Sarasota,Sarasota-34239,Sarasota,"Sarasota, Ridge Wood Heights, Sarasota Springs, Southgate, South Gate Ridge, South Sarasota",976,Sarasota-34239,Sarasota,1274,1274,0.185015976,0.001046115
948,34240,1456,41,Manatee,Manatee-34240,Sarasota,Sarasota,626,Manatee-34240,Sarasota,<5,-2,0.365130785,0.000205589
949,34240,1457,58,Sarasota,Sarasota-34240,Sarasota,"Fruitville, Lake Sarasota",977,Sarasota-34240,"Lakewood Ranch, Sarasota",968,968,0.697088689,0.016912631
950,34241,1459,58,Sarasota,Sarasota-34241,Sarasota,"Venice, Lake Sarasota",978,Sarasota-34241,Sarasota,780,780,1.188901884,0.034789535
951,34242,1460,58,Sarasota,Sarasota-34242,Sarasota,"Sarasota, Osprey, Siesta Key, South Sarasota",979,Sarasota-34242,"Crescent Beach, Sarasota, Siesta Key",425,425,0.475737288,0.000906301
952,34243,1461,41,Manatee,Manatee-34243,Sarasota,"Sarasota, Bayshore Gardens, North Sarasota, Whitfield",627,Manatee-34243,"Orlando, Sarasota",1953,1953,0.410104837,0.003507553
953,34243,1462,58,Sarasota,Sarasota-34243,Sarasota,"Sarasota, Desoto Lakes, North Sarasota, The Meadows",980,Sarasota-34243,Sarasota,76,76,0.265377986,0.000848802
954,34251,1465,41,Manatee,Manatee-34251,Myakka City,Myakka City,628,Manatee-34251,Myakka City,446,446,1.352126573,0.065131449
955,34251,1466,58,Sarasota,Sarasota-34251,Myakka City,Myakka City,981,Sarasota-34251,Myakka City,<5,-2,0.614035065,0.000598621
956,34266,1468,14,Desoto,Desoto-34266,Arcadia,"Arcadia, North Port, Gardner, Limestone, Southeast Arcadia",293,Desoto-34266,Arcadia,3509,3509,2.026806001,0.135333623
957,34266,1472,58,Sarasota,Sarasota-34266,Arcadia,North Port,982,Sarasota-34266,,0,0,0.455409066,0.006401037
958,34269,1474,14,Desoto,Desoto-34269,Arcadia,North Port,294,Desoto-34269,"Arcadia, Lake Suzy",229,229,0.839885278,0.015272516
959,34275,1476,58,Sarasota,Sarasota-34275,Nokomis,"Venice, Laurel, Nokomis, Osprey",983,Sarasota-34275,"Nokomis, North Venice, Venice",988,988,0.891968466,0.005597541
960,34285,1477,58,Sarasota,Sarasota-34285,Venice,"Venice, Laurel, Nokomis, South Venice, Venice Gardens",984,Sarasota-34285,Venice,979,979,0.34170176,0.002176825
961,34286,1480,58,Sarasota,Sarasota-34286,North Port,North Port,985,Sarasota-34286,"North Port, Northport, Sarasota, Venice",1349,1349,0.711012315,0.009540365
962,34287,1482,58,Sarasota,Sarasota-34287,North Port,"North Port, Warm Mineral Springs",986,Sarasota-34287,"Bonnie, North Port, Orlando, Venice",1303,1303,0.384564902,0.004621332
963,34288,1484,58,Sarasota,Sarasota-34288,North Port,North Port,987,Sarasota-34288,"North Port, Sarasota",774,774,0.334659399,0.003710876
964,34289,1485,58,Sarasota,Sarasota-34289,North Port,North Port,988,Sarasota-34289,North Port,148,148,0.147230815,0.000989802
965,34291,1486,58,Sarasota,Sarasota-34291,North Port,North Port,989,Sarasota-34291,"North Port, Venice",455,455,0.333715552,0.005040237
966,34292,1487,58,Sarasota,Sarasota-34292,Venice,"Venice, North Port, Nokomis, Plantation, Venice Gardens",990,Sarasota-34292,Venice,877,877,0.546861422,0.008486921
967,34293,1488,58,Sarasota,Sarasota-34293,Venice,"Venice, North Port, Plantation, South Venice, Venice Gardens, Warm Mineral Springs",991,Sarasota-34293,"Sarasota, Venice",1976,1976,0.568997563,0.007201263
968,34420,1489,42,Marion,Marion-34420,Belleview,"Belleview, Silver Springs Shores",643,Marion-34420,"Belleview, Orlando",1170,1170,0.668878747,0.006655868
969,34428,1490,9,Citrus,Citrus-34428,Crystal River,"Inglis, Crystal River",155,Citrus-34428,Crystal River,621,621,1.520833021,0.016706554
970,34429,1492,9,Citrus,Citrus-34429,Crystal River,"Crystal River, Black Diamond, Homosassa Springs, Lecanto",156,Citrus-34429,Crystal River,831,831,4.9162747,0.010445555
971,34431,1494,38,Levy,Levy-34431,Dunnellon,Dunnellon,597,Levy-34431,Dunnellon,<5,-2,0.545726627,0.006916758
972,34431,1495,42,Marion,Marion-34431,Dunnellon,Dunnellon,644,Marion-34431,"Dunnellon, Ocala",531,531,0.557022804,0.015131296
973,34432,1498,42,Marion,Marion-34432,Dunnellon,"Dunnellon, Hernando",645,Marion-34432,Dunnellon,705,705,1.184818426,0.026999347
974,34433,1500,9,Citrus,Citrus-34433,Dunnellon,"Dunnellon, Citrus Springs, Pine Ridge",157,Citrus-34433,"Citrus Springs, Dunnellon",387,387,0.512808593,0.00849606
975,34434,1503,9,Citrus,Citrus-34434,Dunnellon,"Dunnellon, Citrus Springs, Hernando, Pine Ridge",158,Citrus-34434,"Citrus Springs, Dunnellon, Lander",616,616,0.587425733,0.006346512
976,34436,1505,9,Citrus,Citrus-34436,Floral City,Floral City,159,Citrus-34436,Floral City,349,349,0.824530856,0.014431958
977,34442,1508,9,Citrus,Citrus-34442,Hernando,"Citrus Hills, Citrus Springs, Hernando, Lecanto, Pine Ridge",160,Citrus-34442,"Citrus Hills, Hernando",917,917,0.869962821,0.012791806
978,34445,1511,9,Citrus,Citrus-34445,Holder,"Citrus Springs, Hernando, Pine Ridge",161,Citrus-34445,Holder,12,12,0.034654509,4.54E-05
979,34446,1512,9,Citrus,Citrus-34446,Homosassa,"Homosassa, Homosassa Springs, Lecanto, Sugarmill Woods",162,Citrus-34446,"Homosassa, Homosassa Springs",988,988,0.544550061,0.007362399
980,34448,1514,9,Citrus,Citrus-34448,Homosassa,"Crystal River, Homosassa, Homosassa Springs, Lecanto, Sugarmill Woods",163,Citrus-34448,"Homosassa, Homosassa Springs",514,514,4.44574743,0.018960397
981,34449,1516,9,Citrus,Citrus-34449,Inglis,"Inglis, Yankeetown",164,Citrus-34449,Inglis,6,6,0.480450391,0.001990916
982,34449,1517,38,Levy,Levy-34449,Inglis,"Inglis, Yankeetown",598,Levy-34449,Inglis,121,121,3.05285207,0.062313529
983,34450,1519,9,Citrus,Citrus-34450,Inverness,"Inverness, Inverness Highlands South",165,Citrus-34450,Inverness,517,517,0.715435223,0.011184888
984,34452,1521,9,Citrus,Citrus-34452,Inverness,"Inverness, Floral City, Inverness Highlands North, Inverness Highlands South",166,Citrus-34452,Inverness,1107,1107,0.721287073,0.019665552
985,34453,1523,9,Citrus,Citrus-34453,Inverness,"Inverness, Citrus Hills, Hernando, Inverness Highlands North, Lecanto",167,Citrus-34453,"Apopka, Inverness",702,702,0.624669852,0.005703963
986,34461,1525,9,Citrus,Citrus-34461,Lecanto,"Black Diamond, Citrus Hills, Homosassa Springs, Lecanto, Pine Ridge, Sugarmill Woods",168,Citrus-34461,"Lecanto, Orlando",1076,1076,1.026474599,0.011137739
987,34465,1526,9,Citrus,Citrus-34465,Beverly Hills,"Beverly Hills, Black Diamond, Citrus Springs, Lecanto, Pine Ridge",169,Citrus-34465,"Beverly Hills, Pine Ridge",1035,1035,0.550450164,0.005811178
988,34470,1527,42,Marion,Marion-34470,Ocala,Ocala,646,Marion-34470,"Belleview, Ocala, Orlando",1560,1560,0.447641263,0.003708117
989,34471,1528,42,Marion,Marion-34471,Ocala,Ocala,647,Marion-34471,Ocala,2982,2982,0.436593137,0.004973469
990,34472,1529,42,Marion,Marion-34472,Ocala,Silver Springs Shores,648,Marion-34472,"Belleview, Ocala",2350,2350,0.541446813,0.011370637
991,34473,1530,42,Marion,Marion-34473,Ocala,Ocala,649,Marion-34473,Ocala,1841,1841,0.553866308,0.009774843
992,34474,1532,42,Marion,Marion-34474,Ocala,Ocala,650,Marion-34474,Ocala,1662,1662,0.320136218,0.005052229
993,34475,1533,42,Marion,Marion-34475,Ocala,Ocala,651,Marion-34475,Ocala,1349,1349,0.507500294,0.007041409
994,34476,1534,42,Marion,Marion-34476,Ocala,Ocala,652,Marion-34476,Ocala,1671,1671,0.440858104,0.008470613
995,34479,1536,42,Marion,Marion-34479,Ocala,Ocala,653,Marion-34479,Ocala,1007,1007,0.5241183,0.004208918
996,34480,1537,42,Marion,Marion-34480,Ocala,"Ocala, Belleview",654,Marion-34480,"Ocala, Orlando",1704,1704,0.564143413,0.007846175
997,34481,1538,42,Marion,Marion-34481,Ocala,Ocala,655,Marion-34481,Ocala,1212,1212,0.676010269,0.01484309
998,34482,1539,42,Marion,Marion-34482,Ocala,Ocala,656,Marion-34482,"Ocala, Orlando",2890,2890,0.918054388,0.021648669
999,34484,1541,60,Sumter,Sumter-34484,Oxford,"Wildwood, The Villages",1046,Sumter-34484,Oxford,466,466,0.482236611,0.006937559
1000,34488,1542,42,Marion,Marion-34488,Silver Springs,Ocala,657,Marion-34488,Silver Springs,578,578,1.126134676,0.023919419
1001,34491,1543,42,Marion,Marion-34491,Summerfield,"Belleview, Lady Lake, The Villages",658,Marion-34491,"Ocala, Summerfield",1738,1738,0.796111885,0.010499048
1002,34498,1546,38,Levy,Levy-34498,Yankeetown,"Inglis, Yankeetown",599,Levy-34498,Yankeetown,22,22,0.887273856,0.001495367
1003,34601,1548,27,Hernando,Hernando-34601,Brooksville,"Brooksville, Floral City, Hill 'n Dale, Istachatta, Lake Lindsey, Nobleton, North Brooksville, South Brooksville, Spring Hill, Spring Lake, Sugarmill Woods, Wiscon",401,Hernando-34601,Brooksville,1555,1555,1.043013039,0.030387432
1004,34602,1550,27,Hernando,Hernando-34602,Brooksville,"Hill 'n Dale, Ridge Manor, South Brooksville, Spring Lake",402,Hernando-34602,Brooksville,412,412,0.760600546,0.0161837
1005,34604,1553,27,Hernando,Hernando-34604,Brooksville,"Brooksville, Brookridge, Garden Grove, Masaryktown, Shady Hills, South Brooksville, Spring Hill, Wiscon",403,Hernando-34604,"Brooksville, Spring Hill",713,713,0.47105875,0.008906242
1006,34606,1555,27,Hernando,Hernando-34606,Spring Hill,"Weeki Wachee, North Weeki Wachee, Spring Hill, Timber Pines",404,Hernando-34606,"Brooksville, Orlando, Spring Hill, Weeki Wachee",1765,1765,0.298973863,0.002976512
1007,34607,1557,27,Hernando,Hernando-34607,Spring Hill,"Weeki Wachee, Aripeka, Bayport, Hernando Beach, North Weeki Wachee, Pine Island, Spring Hill, Weeki Wachee Gardens",405,Hernando-34607,"Brooksville, Hernando Beach, Spring Hill, Weeki Wachee",455,455,1.250653717,0.006756243
1008,34608,1559,27,Hernando,Hernando-34608,Spring Hill,"High Point, North Weeki Wachee, Shady Hills, Spring Hill",406,Hernando-34608,"Brooksville, Spring Hill",2003,2003,0.329107249,0.003914182
1009,34609,1560,27,Hernando,Hernando-34609,Spring Hill,"Brookridge, High Point, Spring Hill",407,Hernando-34609,"Brooksville, Spring Hill",2929,2929,0.332376513,0.00521613
1010,34610,1563,51,Pasco,Pasco-34610,Spring Hill,"Connerton, Quail Ridge, Shady Hills, Spring Hill",840,Pasco-34610,"Brooksville, Shady Hills, Spring Hill",741,741,0.669223412,0.018771358
1011,34613,1564,27,Hernando,Hernando-34613,Brooksville,"Weeki Wachee, Bayport, Brookridge, High Point, North Weeki Wachee, Pine Island, South Brooksville, Spring Hill, Weeki Wachee Gardens, Wiscon",408,Hernando-34613,"Brooksville, Spring Hill, Weeki Wachee",1138,1138,0.453298712,0.007790599
1012,34614,1566,27,Hernando,Hernando-34614,Brooksville,"North Weeki Wachee, South Brooksville, Sugarmill Woods",409,Hernando-34614,"Brooksville, Weeki Wachee",473,473,2.246219651,0.023659259
1013,34637,1567,51,Pasco,Pasco-34637,Land O Lakes,"Connerton, Land O' Lakes",841,Pasco-34637,Land O Lakes,738,738,0.283135691,0.003954617
1014,34638,1568,51,Pasco,Pasco-34638,Land O Lakes,"Connerton, Land O' Lakes, Moon Lake, Quail Ridge",842,Pasco-34638,"Land O Lakes, Orlando, Spring Hill",2165,2165,0.564461274,0.0159605
1015,34639,1569,51,Pasco,Pasco-34639,Land O Lakes,"Connerton, Land O' Lakes, Wesley Chapel",843,Pasco-34639,"Land O Lakes, Orlando, University Of Central Fl",1858,1858,0.486319145,0.006301664
1016,34652,1570,51,Pasco,Pasco-34652,New Port Richey,"New Port Richey, Port Richey, Beacon Square, Elfers",844,Pasco-34652,New Port Richey,1536,1536,0.373021305,0.002010254
1017,34653,1571,51,Pasco,Pasco-34653,New Port Richey,"New Port Richey, Port Richey, Elfers, Jasmine Estates, New Port Richey East",845,Pasco-34653,"Hudson, New Port Richey",2344,2344,0.238711625,0.002604417
1018,34654,1572,51,Pasco,Pasco-34654,New Port Richey,"Bayonet Point, Jasmine Estates, Meadow Oaks, Moon Lake, River Ridge",846,Pasco-34654,"New Port Richey, Zephyrhills",1536,1536,0.346733656,0.006509767
1019,34655,1574,51,Pasco,Pasco-34655,New Port Richey,"Elfers, Holiday, Keystone, Moon Lake, Odessa, River Ridge, Trinity",847,Pasco-34655,"New Port Richey, Orlando, Seven Springs, Trinity",3066,3066,0.545905917,0.006370872
1020,34661,1576,27,Hernando,Hernando-34661,Nobleton,Nobleton,410,Hernando-34661,Nobleton,9,9,0.046817062,9.40E-05
1021,34667,1579,51,Pasco,Pasco-34667,Hudson,"Aripeka, Bayonet Point, Heritage Pines, Hudson, Shady Hills, Spring Hill",848,Pasco-34667,"Bayonet Point, Hudson, Port Richey",2008,2008,0.773805394,0.007788192
1022,34668,1580,51,Pasco,Pasco-34668,Port Richey,"New Port Richey, Port Richey, Bayonet Point, Jasmine Estates, New Port Richey East",849,Pasco-34668,"Land O Lakes, New Port Richey, Orlando, Port Richey",2724,2724,0.54422313,0.003885393
1023,34669,1581,51,Pasco,Pasco-34669,Hudson,"Bayonet Point, Hudson, Meadow Oaks, Moon Lake, Quail Ridge, Shady Hills",850,Pasco-34669,"Hudson, New Port Richey, Port Richey",812,812,0.333071745,0.00468663
1024,34677,1583,52,Pinellas,Pinellas-34677,Oldsmar,"Safety Harbor, Oldsmar, East Lake, Palm Harbor",892,Pinellas-34677,"Alafaya, Oldsmar",1326,1326,0.342645001,0.003285941
1025,34681,1584,52,Pinellas,Pinellas-34681,Crystal Beach,Palm Harbor,893,Pinellas-34681,Crystal Beach,84,84,0.097219172,0.000141715
1026,34683,1585,52,Pinellas,Pinellas-34683,Palm Harbor,"Tarpon Springs, Dunedin, Palm Harbor",894,Pinellas-34683,"Palm Harbor, Winter Garden",1852,1852,0.484473149,0.002719307
1027,34684,1586,52,Pinellas,Pinellas-34684,Palm Harbor,"Clearwater, Tarpon Springs, Dunedin, East Lake, Palm Harbor",895,Pinellas-34684,"Orlando, Palm Harbor",1739,1739,0.209771727,0.00170632
1028,34685,1588,52,Pinellas,Pinellas-34685,Palm Harbor,"Oldsmar, East Lake, Keystone, Palm Harbor",896,Pinellas-34685,"Orlando, Palm Harbor",1031,1031,0.318945704,0.00304149
1029,34688,1591,52,Pinellas,Pinellas-34688,Tarpon Springs,"Tarpon Springs, East Lake, Holiday, Keystone, Trinity",897,Pinellas-34688,"Palm Harbor, Tarpon Springs",538,538,0.299723988,0.003547756
1030,34689,1593,52,Pinellas,Pinellas-34689,Tarpon Springs,"Tarpon Springs, East Lake, Holiday, Palm Harbor",898,Pinellas-34689,"Clearwater, Tarpon Springs",1873,1873,0.40922142,0.003306165
1031,34690,1594,51,Pasco,Pasco-34690,Holiday,"Beacon Square, Elfers, Holiday",851,Pasco-34690,"Holiday, Tarpon Springs",815,815,0.172759679,0.000873121
1032,34691,1596,51,Pasco,Pasco-34691,Holiday,"Beacon Square, Elfers, Holiday, Key Vista",852,Pasco-34691,"Holiday, Tarpon Springs",1261,1261,0.495864027,0.002206926
1033,34695,1598,52,Pinellas,Pinellas-34695,Safety Harbor,"Tampa, Clearwater, Safety Harbor, Oldsmar",899,Pinellas-34695,Safety Harbor,1056,1056,0.192250274,0.001411915
1034,34698,1599,52,Pinellas,Pinellas-34698,Dunedin,"Clearwater, Dunedin, Greenbriar, Palm Harbor",900,Pinellas-34698,Dunedin,2149,2149,0.667493684,0.002793094
1035,34705,1600,35,Lake,Lake-34705,Astatula,Astatula,523,Lake-34705,Astatula,198,198,0.374825307,0.005573772
1036,34711,1601,35,Lake,Lake-34711,Clermont,"Groveland, Minneola, Clermont",524,Lake-34711,"Clermont, Eatonville, Minneola, Orlando, Windermere, Winter Garden",4390,4390,1.043587253,0.014455764
1037,34714,1602,35,Lake,Lake-34714,Clermont,"Four Corners, Horizon West",525,Lake-34714,"Clermont, Orlando, Windermere",1483,1483,1.000533715,0.025727207
1038,34715,1605,35,Lake,Lake-34715,Clermont,"Groveland, Minneola, Clermont, Montverde, Ferndale",526,Lake-34715,"Clermont, Minneola, Ocoee, Orlando",1374,1374,0.933196482,0.01017244
1039,34731,1607,35,Lake,Lake-34731,Fruitland Park,"Fruitland Park, Lady Lake, Leesburg, The Villages",527,Lake-34731,Fruitland Park,692,692,0.438673079,0.005175581
1040,34734,1609,48,Orange,Orange-34734,Gotha,"Ocoee, Gotha, Lake Butler",747,Orange-34734,"Gotcha, Gotha",300,300,0.133481075,0.000593244
1041,34736,1610,35,Lake,Lake-34736,Groveland,"Groveland, Mascotte, Wildwood, Clermont, Leesburg",528,Lake-34736,"Groveland, Ocoee, Orlando",1700,1700,1.91923659,0.039889711
1042,34737,1613,35,Lake,Lake-34737,Howey In The Hills,"Groveland, Howey-in-the-Hills, Leesburg, Yalaha",529,Lake-34737,"Groveland, Howey-in-the-hills",188,188,0.526215114,0.006717654
1043,34739,1615,31,Indian River,Indian River-34739,Kenansville,Kenansville,488,Indian River-34739,,0,0,0.283493702,0.00136283
1044,34739,1617,49,Osceola,Osceola-34739,Kenansville,Kenansville,755,Osceola-34739,Kenansville,41,41,2.403794216,0.126718057
1045,34741,1620,49,Osceola,Osceola-34741,Kissimmee,"Kissimmee, Campbell, Hunters Creek",756,Osceola-34741,"Kissimmee, Maitland, Ocoee, Orlando",6558,6558,0.31492383,0.003997617
1046,34743,1622,49,Osceola,Osceola-34743,Kissimmee,"Kissimmee, Buenaventura Lakes, Meadow Woods",757,Osceola-34743,"Buena Ventura Lakes, Kissimmee, Maitland, Orlando",4304,4304,0.178956121,0.001674873
1047,34744,1624,49,Osceola,Osceola-34744,Kissimmee,"Kissimmee, St. Cloud, Buenaventura Lakes, Southchase",758,Osceola-34744,"Kindred, Kissimmee, Orlando, Winter Park",7109,7109,0.5902636,0.010981046
1048,34746,1626,49,Osceola,Osceola-34746,Kissimmee,"Kissimmee, Campbell, Celebration, Hunters Creek",759,Osceola-34746,"Azalea Park, Kissimmee, Orlando",5050,5050,0.806140916,0.015510427
1049,34747,1628,49,Osceola,Osceola-34747,Kissimmee,"Celebration, Four Corners, Loughman",760,Osceola-34747,"Celebration, Kissimmee, Maitland, Orlando, Reunion, Windermere, Winter Garden",2519,2519,0.543845545,0.009160188
1050,34748,1630,35,Lake,Lake-34748,Leesburg,"Wildwood, Fruitland Park, Leesburg, Okahumpka, The Villages, Yalaha",530,Lake-34748,"Leesburg, Ocoee, Orlando",2871,2871,1.095821085,0.014232977
1051,34753,1632,35,Lake,Lake-34753,Mascotte,"Groveland, Mascotte",531,Lake-34753,"Mascotte, Orlando",499,499,0.228394879,0.00088773
1052,34756,1633,35,Lake,Lake-34756,Montverde,"Minneola, Clermont, Montverde, Ferndale",532,Lake-34756,"Bella Collina, Montverde, Ocoee",315,315,0.216101223,0.00236475
1053,34758,1635,49,Osceola,Osceola-34758,Kissimmee,"Campbell, Poinciana",761,Osceola-34758,"Kissimmee, Maitland, Orlando, Poinciana",3662,3662,0.471058983,0.008593988
1054,34759,1637,49,Osceola,Osceola-34759,Kissimmee,Poinciana,762,Osceola-34759,"Kissimmee, Orlando",24,24,0.865738412,0.006744949
1055,34759,1638,53,Polk,Polk-34759,Kissimmee,Poinciana,938,Polk-34759,"Kissimmee, Orlando, Poinciana, Winter Park",2722,2722,0.783268764,0.012841217
1056,34760,1639,48,Orange,Orange-34760,Oakland,"Oakland, Winter Garden",748,Orange-34760,Oakland,67,67,0.062366886,0.000145266
1057,34761,1640,48,Orange,Orange-34761,Ocoee,"Apopka, Winter Garden, Ocoee, Clarcona, Gotha, Lake Butler, Paradise Heights",749,Orange-34761,"Ocoee, Orlando, Windermere",3894,3894,0.635225742,0.00397323
1058,34762,1641,35,Lake,Lake-34762,Okahumpka,"Wildwood, Leesburg, Okahumpka, Yalaha",533,Lake-34762,Okahumpka,50,50,0.47212341,0.003803971
1059,34769,1643,49,Osceola,Osceola-34769,Saint Cloud,St. Cloud,763,Osceola-34769,"Orlando, Saint Cloud",2342,2342,0.327112773,0.002415577
1060,34771,1645,49,Osceola,Osceola-34771,Saint Cloud,St. Cloud,764,Osceola-34771,"Magnolia Square, Orlando, Saint Cloud",1854,1854,1.706170643,0.042265575
1061,34772,1646,49,Osceola,Osceola-34772,Saint Cloud,St. Cloud,765,Osceola-34772,"Orlando, Saint Cloud",2937,2937,1.010608336,0.032108748
1062,34773,1650,49,Osceola,Osceola-34773,Saint Cloud,Saint Cloud,766,Osceola-34773,"Harmony, Saint Cloud",249,249,2.274979355,0.086318629
1063,34785,1652,60,Sumter,Sumter-34785,Wildwood,"Wildwood, Coleman, The Villages",1047,Sumter-34785,Wildwood,961,961,1.100741108,0.02060097
1064,34786,1653,48,Orange,Orange-34786,Windermere,"Bay Lake, Windermere, Winter Garden, Ocoee, Bay Hill, Gotha, Horizon West, Lake Butler",750,Orange-34786,"Orlando, Winderemere, Windermere, Winter Garden",3382,3382,0.503567743,0.006467785
1065,34787,1654,35,Lake,Lake-34787,Winter Garden,"Clermont, Four Corners, Horizon West",534,Lake-34787,"Orlando, Winter Garden",14,14,0.626137653,0.002633746
1066,34787,1655,48,Orange,Orange-34787,Winter Garden,"Bay Lake, Oakland, Winter Garden, Ocoee, Four Corners, Horizon West, Lake Butler, Tildenville",751,Orange-34787,"Oakland, Ocoee, Orlando, Winder Garden, Winter Garden",6048,6048,0.978417927,0.018515398
1067,34788,1657,35,Lake,Lake-34788,Leesburg,"Tavares, Leesburg, Lisbon, Silver Lake",535,Lake-34788,"Haines Creek, Leesburg",966,966,0.611920754,0.012408868
1068,34797,1659,35,Lake,Lake-34797,Yalaha,"Leesburg, Yalaha",536,Lake-34797,"Howey-in-the-hills, Yalaha",69,69,0.287516743,0.00298267
1069,34945,1662,56,St. Lucie,St. Lucie-34945,Fort Pierce,"Fort Pierce, Port St. Lucie",1020,St. Lucie-34945,"Fort Pierce, Port Saint Lucie",430,430,1.003815744,0.050326024
1070,34946,1664,56,St. Lucie,St. Lucie-34946,Fort Pierce,"Fort Pierce, St. Lucie Village, Florida Ridge, Fort Pierce North, Lakewood Park",1021,St. Lucie-34946,"Fort Pierce, Saint Lucie Village",486,486,0.369619809,0.003653059
1071,34947,1665,56,St. Lucie,St. Lucie-34947,Fort Pierce,"Fort Pierce, Fort Pierce North, Fort Pierce South",1022,St. Lucie-34947,"Fort Pierce, Orlando",1155,1155,0.243777123,0.002297185
1072,34949,1667,56,St. Lucie,St. Lucie-34949,Fort Pierce,"Fort Pierce, Hutchinson Island South, South Beach",1023,St. Lucie-34949,"Fort Pierce, Hutchinson Island",385,385,1.006614405,0.002277471
1073,34950,1668,56,St. Lucie,St. Lucie-34950,Fort Pierce,"Fort Pierce, Fort Pierce North",1024,St. Lucie-34950,Fort Pierce,1573,1573,0.187105972,0.001232672
1074,34951,1670,56,St. Lucie,St. Lucie-34951,Fort Pierce,"Florida Ridge, Lakewood Park",1025,St. Lucie-34951,Fort Pierce,837,837,0.378501727,0.00577178
1075,34952,1672,56,St. Lucie,St. Lucie-34952,Port Saint Lucie,"Port St. Lucie, Indian River Estates, River Park, White City",1026,St. Lucie-34952,"Fort Pierce, Lucedale, Orlando, Port Saint Lucie",2951,2951,0.474854343,0.006150018
1076,34953,1674,56,St. Lucie,St. Lucie-34953,Port Saint Lucie,Port St. Lucie,1027,St. Lucie-34953,"Fort Pierce, Port Saint Lucie, Port St. Lucie, Saint Lucie West",5258,5258,0.383128129,0.007012835
1077,34956,1675,43,Martin,Martin-34956,Indiantown,"Port St. Lucie, Indiantown",665,Martin-34956,Indiantown,1228,1228,1.506218326,0.055732886
1078,34957,1678,43,Martin,Martin-34957,Jensen Beach,"Port St. Lucie, Stuart, Ocean Breeze Park, Jensen Beach, North River Shores, Rio",666,Martin-34957,"Jensen Beach, Ocean Breeze",1041,1041,0.350921164,0.002596511
1079,34957,1679,56,St. Lucie,St. Lucie-34957,Jensen Beach,"Port St. Lucie, Hutchinson Island South, Jensen Beach, North River Shores",1028,St. Lucie-34957,Jensen Beach,19,19,0.49634352,0.001417493
1080,34972,1683,47,Okeechobee,Okeechobee-34972,Okeechobee,"Okeechobee, Cypress Quarters",703,Okeechobee-34972,"Basinger, Okeechobee, Yeehaw",1933,1933,2.23318072,0.163426591
1081,34972,1684,49,Osceola,Osceola-34972,Okeechobee,Yeehaw Junction,767,Osceola-34972,Okeechobee,<5,-2,0.564450379,0.006953995
1082,34972,1685,56,St. Lucie,St. Lucie-34972,Okeechobee,Okeechobee,1029,St. Lucie-34972,"Okeechobee, Port Saint Lucie",<5,-2,0.822358408,0.007435842
1083,34974,1686,22,Glades,Glades-34974,Okeechobee,Buckhead Ridge,384,Glades-34974,Okeechobee,6,6,2.503837932,0.089087756
1084,34974,1688,28,Highlands,Highlands-34974,Okeechobee,Okeechobee,419,Highlands-34974,Okeechobee,<5,-2,0.463798429,0.00352705
1085,34974,1689,43,Martin,Martin-34974,Okeechobee,Okeechobee,667,Martin-34974,Okeechobee,5,5,1.218160344,0.033634679
1086,34974,1690,47,Okeechobee,Okeechobee-34974,Okeechobee,"Okeechobee, Buckhead Ridge, Cypress Quarters, Taylor Creek",704,Okeechobee-34974,Okeechobee,1588,1588,1.213000842,0.047270397
1087,34974,1691,50,Palm Beach,Palm Beach-34974,Okeechobee,Okeechobee,822,Palm Beach-34974,,0,0,1.392929728,0.054040368
