,sp_id,sp_gq_id,age,sex
8447,936839831,450000108,20,F
8448,936839832,450000108,23,F
8449,936839833,450000108,18,F
8450,936839834,450000108,19,F
8451,936839835,450000108,20,F
8452,936839836,450000108,19,F
8453,936839837,450000108,29,F
8454,936839838,450000108,18,F
8455,936839839,450000108,21,F
8456,936839840,450000108,20,F
8457,936839841,450000108,19,F
8458,936839842,450000108,18,F
8459,936839843,450000108,19,F
8460,936839844,450000108,19,F
8461,936839845,450000108,21,F
8462,936839846,450000108,18,F
8463,936839847,450000108,19,F
8464,936839848,450000108,20,F
8465,936839849,450000108,19,F
8466,936839850,450000108,18,F
8467,936839851,450000108,19,F
8468,936839852,450000108,23,F
8469,936839853,450000108,23,F
8470,936839854,450000108,19,F
8471,936839855,450000108,20,F
8472,936839856,450000108,23,F
8473,936839857,450000108,19,F
8474,936839858,450000108,18,F
8475,936839859,450000108,18,F
8476,936839860,450000108,18,F
8477,936839861,450000108,22,F
8478,936839862,450000108,18,F
8479,936839863,450000108,22,F
8480,936839864,450000108,18,F
8481,936839865,450000108,18,F
8482,936839866,450000108,19,F
8483,936839867,450000108,25,F
8484,936839868,450000108,18,F
8485,936839869,450000108,21,F
8486,936839870,450000108,19,F
8487,936839871,450000108,18,F
8488,936839872,450000108,22,F
8489,936839873,450000108,20,F
8490,936839874,450000108,20,F
8491,936839875,450000108,18,F
8492,936839876,450000108,18,F
8493,936839877,450000108,18,F
8494,936839878,450000108,19,F
8495,936839879,450000108,18,F
8496,936839880,450000108,19,F
8497,936839881,450000108,21,F
8498,936839882,450000108,20,F
8499,936839883,450000108,20,F
8500,936839884,450000108,20,F
8501,936839885,450000108,18,F
8502,936839886,450000108,18,F
8503,936839887,450000108,19,F
8504,936839888,450000108,19,F
8505,936839889,450000108,23,F
8506,936839890,450000108,19,F
8507,936839891,450000108,19,F
8508,936839892,450000108,20,F
8509,936839893,450000108,19,F
8510,936839894,450000108,23,F
8511,936839895,450000108,19,F
8512,936839896,450000108,19,F
8513,936839897,450000108,24,F
8514,936839898,450000108,18,F
8515,936839899,450000108,19,F
8516,936839900,450000108,21,F
8517,936839901,450000108,18,F
8518,936839902,450000108,18,F
8519,936839903,450000108,19,F
8520,936839904,450000108,23,F
8521,936839905,450000108,19,F
8522,936839906,450000108,21,F
8523,936839907,450000108,21,F
8524,936839908,450000108,19,F
8525,936839909,450000108,19,F
8526,936839910,450000108,20,F
8527,936839911,450000108,22,F
8528,936839912,450000108,19,F
8529,936839913,450000108,20,F
8530,936839914,450000108,23,F
8531,936839915,450000108,18,F
8532,936839916,450000108,23,F
8533,936839917,450000108,19,F
8534,936839918,450000108,18,F
8535,936839919,450000108,22,F
8536,936839920,450000108,21,F
8537,936839921,450000108,18,F
8538,936839922,450000108,19,F
8539,936839923,450000108,24,F
8540,936839924,450000108,23,F
8541,936839925,450000108,18,F
8542,936839926,450000108,21,F
8543,936839927,450000108,22,F
8544,936839928,450000108,18,F
8545,936839929,450000108,19,F
8546,936839930,450000108,19,F
8547,936839931,450000108,19,F
8548,936839932,450000108,19,F
8549,936839933,450000108,19,F
8550,936839934,450000108,18,F
8551,936839935,450000108,24,F
8552,936839936,450000108,22,F
8553,936839937,450000108,24,F
8554,936839938,450000108,21,F
8555,936839939,450000108,18,F
8556,936839940,450000108,19,F
8557,936839941,450000108,21,F
8558,936839942,450000108,18,F
8559,936839943,450000108,20,F
8560,936839944,450000108,19,F
8561,936839945,450000108,21,F
8562,936839946,450000108,23,F
8563,936839947,450000108,18,F
8564,936839948,450000108,19,F
8565,936839949,450000108,19,F
8566,936839950,450000108,19,F
8567,936839951,450000108,24,F
8568,936839952,450000108,18,F
8569,936839953,450000108,21,F
8570,936839954,450000108,20,F
8571,936839955,450000108,19,F
8572,936839956,450000108,19,F
8573,936839957,450000108,22,F
8574,936839958,450000108,18,F
8575,936839959,450000108,18,F
8576,936839960,450000108,21,F
8577,936839961,450000108,19,F
8578,936839962,450000108,20,F
8579,936839963,450000108,21,F
8580,936839964,450000108,18,F
8581,936839965,450000108,18,F
8582,936839966,450000108,18,F
8583,936839967,450000108,18,F
8584,936839968,450000108,30,F
8585,936839969,450000108,18,F
8586,936839970,450000108,20,F
8587,936839971,450000108,18,F
8588,936839972,450000108,23,F
8589,936839973,450000108,19,F
8590,936839974,450000108,23,F
8591,936839975,450000108,19,F
8592,936839976,450000108,19,F
8593,936839977,450000108,22,F
8594,936839978,450000108,22,F
8595,936839979,450000108,24,F
8596,936839980,450000108,18,F
8597,936839981,450000108,19,F
8598,936839982,450000108,18,F
8599,936839983,450000108,20,F
8600,936839984,450000108,23,F
8601,936839985,450000108,21,F
8602,936839986,450000108,24,F
8603,936839987,450000108,23,F
8604,936839988,450000108,21,F
8605,936839989,450000108,18,F
8606,936839990,450000108,22,F
8607,936839991,450000108,19,F
8608,936839992,450000108,18,F
8609,936839993,450000108,19,F
8610,936839994,450000108,20,F
8611,936839995,450000108,23,F
8612,936839996,450000108,22,F
8613,936839997,450000108,19,F
8614,936839998,450000108,19,F
8615,936839999,450000108,22,F
8616,936840000,450000108,19,F
8617,936840001,450000108,19,F
8618,936840002,450000108,18,F
8619,936840003,450000108,21,F
8620,936840004,450000108,19,F
8621,936840005,450000108,19,F
8622,936840006,450000108,21,F
8623,936840007,450000108,20,F
8624,936840008,450000108,20,F
8625,936840009,450000108,24,F
8626,936840010,450000108,19,F
8627,936840011,450000108,24,F
8628,936840012,450000108,21,F
8629,936840013,450000108,18,F
8630,936840014,450000108,21,F
8631,936840015,450000108,18,F
8632,936840016,450000108,22,F
8633,936840017,450000108,18,F
8634,936840018,450000108,23,F
8635,936840019,450000108,19,F
8636,936840020,450000108,24,F
8637,936840021,450000108,23,F
8638,936840022,450000108,19,F
8639,936840023,450000108,21,F
8640,936840024,450000108,21,F
8641,936840025,450000108,19,F
8642,936840026,450000108,19,F
8643,936840027,450000108,20,F
8644,936840028,450000108,20,F
8645,936840029,450000108,19,F
8646,936840030,450000108,21,F
8647,936840031,450000108,22,F
8648,936840032,450000108,19,F
8649,936840033,450000108,18,F
8650,936840034,450000108,19,F
8651,936840035,450000108,19,F
8652,936840036,450000108,19,F
8653,936840037,450000108,20,F
8654,936840038,450000108,20,F
8655,936840039,450000108,20,F
8656,936840040,450000108,24,F
8657,936840041,450000108,18,F
8658,936840042,450000108,23,F
8659,936840043,450000108,20,F
8660,936840044,450000108,21,F
8661,936840045,450000108,23,F
8662,936840046,450000108,20,F
8663,936840047,450000108,20,F
8664,936840048,450000108,19,F
8665,936840049,450000108,19,F
8666,936840050,450000108,19,F
8667,936840051,450000108,19,F
8668,936840052,450000108,21,F
8669,936840053,450000108,19,F
8670,936840054,450000108,20,F
8671,936840055,450000108,22,F
8672,936840056,450000108,20,F
8673,936840057,450000108,18,F
8674,936840058,450000108,19,F
8675,936840059,450000108,19,F
8676,936840060,450000108,19,F
8677,936840061,450000108,23,F
8678,936840062,450000108,18,F
8679,936840063,450000108,21,F
8680,936840064,450000108,18,F
8681,936840065,450000108,19,F
8682,936840066,450000108,21,F
8683,936840067,450000108,18,F
8684,936840068,450000108,19,F
8685,936840069,450000108,23,F
8686,936840070,450000108,19,F
8687,936840071,450000108,24,F
8688,936840072,450000108,21,F
8689,936840073,450000108,19,F
8690,936840074,450000108,18,F
8691,936840075,450000108,19,F
8692,936840076,450000108,19,F
8693,936840077,450000108,24,F
8694,936840078,450000108,21,F
8695,936840079,450000108,19,F
8696,936840080,450000108,20,F
8697,936840081,450000108,18,F
8698,936840082,450000108,20,F
8699,936840083,450000108,21,F
8700,936840084,450000108,18,F
8701,936840085,450000108,22,F
8702,936840086,450000108,21,F
8703,936840087,450000108,22,F
8704,936840088,450000108,18,F
8705,936840089,450000108,21,F
8706,936840090,450000108,19,F
8707,936840091,450000108,18,F
8708,936840092,450000108,19,F
8709,936840093,450000108,18,F
8710,936840094,450000108,19,F
8711,936840095,450000108,19,F
8712,936840096,450000108,18,F
8713,936840097,450000108,19,F
8714,936840098,450000108,18,F
8715,936840099,450000108,19,F
8716,936840100,450000108,18,F
8717,936840101,450000108,34,F
8718,936840102,450000108,19,F
8719,936840103,450000108,18,F
8720,936840104,450000108,18,F
8721,936840105,450000108,20,F
8722,936840106,450000108,19,F
8723,936840107,450000108,18,F
8724,936840108,450000108,23,F
8725,936840109,450000108,19,F
8726,936840110,450000108,23,F
8727,936840111,450000108,24,F
8728,936840112,450000108,22,F
8729,936840113,450000108,18,F
8730,936840114,450000108,19,F
8731,936840115,450000108,22,F
8732,936840116,450000108,19,F
8733,936840117,450000108,19,F
8734,936840118,450000108,21,F
8735,936840119,450000108,20,F
8736,936840120,450000108,19,F
8737,936840121,450000108,20,F
8738,936840122,450000108,39,F
8739,936840123,450000108,19,F
8740,936840124,450000108,19,F
8741,936840125,450000108,21,F
8742,936840126,450000108,19,F
8743,936840127,450000108,42,F
8744,936840128,450000108,19,F
8745,936840129,450000108,34,F
8746,936840130,450000108,21,F
8747,936840131,450000108,19,F
8748,936840132,450000108,24,F
8749,936840133,450000108,19,F
8750,936840134,450000108,22,F
8751,936840135,450000108,19,F
8752,936840136,450000108,20,F
8753,936840137,450000108,19,F
8754,936840138,450000108,19,F
8755,936840139,450000108,19,F
8756,936840140,450000108,20,F
8757,936840141,450000108,18,F
8758,936840142,450000108,19,F
8759,936840143,450000108,22,F
8760,936840144,450000108,18,F
8761,936840145,450000108,21,F
8762,936840146,450000108,24,F
8763,936840147,450000108,20,F
8764,936840148,450000108,20,F
8765,936840149,450000108,19,F
8766,936840150,450000108,20,F
8767,936840151,450000108,19,F
8768,936840152,450000108,21,F
8769,936840153,450000108,20,F
8770,936840154,450000108,18,F
8771,936840155,450000108,18,F
8772,936840156,450000108,21,F
8773,936840157,450000108,22,F
8774,936840158,450000108,20,F
8775,936840159,450000108,22,F
8776,936840160,450000108,19,F
8777,936840161,450000108,19,F
8778,936840162,450000108,20,F
8779,936840163,450000108,19,F
8780,936840164,450000108,22,F
8781,936840165,450000108,23,F
8782,936840166,450000108,23,F
8783,936840167,450000108,19,F
8784,936840168,450000108,25,F
8785,936840169,450000108,23,F
8786,936840170,450000108,19,F
8787,936840171,450000108,19,F
8788,936840172,450000108,19,F
8789,936840173,450000108,24,F
8790,936840174,450000108,18,F
8791,936840175,450000108,19,F
8792,936840176,450000108,18,F
8793,936840177,450000108,22,F
8794,936840178,450000108,19,F
8795,936840179,450000108,50,F
8796,936840180,450000108,21,F
8797,936840181,450000108,19,F
8798,936840182,450000108,22,F
8799,936840183,450000108,19,F
8800,936840184,450000108,19,F
8801,936840185,450000108,37,F
8802,936840186,450000108,21,F
8803,936840187,450000108,22,F
8804,936840188,450000108,19,F
8805,936840189,450000108,19,F
8806,936840190,450000108,19,F
8807,936840191,450000108,24,F
8808,936840192,450000108,22,F
8809,936840193,450000108,24,F
8810,936840194,450000108,20,F
8811,936840195,450000108,18,F
8812,936840196,450000108,21,F
8813,936840197,450000108,18,F
8814,936840198,450000108,20,F
8815,936840199,450000108,19,F
8816,936840200,450000108,25,F
8817,936840201,450000108,22,F
8818,936840202,450000108,19,F
8819,936840203,450000108,20,F
8820,936840204,450000108,18,F
8821,936840205,450000108,19,F
8822,936840206,450000108,22,F
8823,936840207,450000108,25,F
8824,936840208,450000108,19,F
8825,936840209,450000108,19,F
8826,936840210,450000108,18,F
8827,936840211,450000108,24,F
8828,936840212,450000108,18,F
8829,936840213,450000108,22,F
8830,936840214,450000108,19,F
8831,936840215,450000108,21,F
8832,936840216,450000108,22,F
8833,936840217,450000108,19,F
8834,936840218,450000108,22,F
8835,936840219,450000108,19,F
8836,936840220,450000108,18,F
8837,936840221,450000108,21,F
8838,936840222,450000108,19,F
8839,936840223,450000108,19,F
8840,936840224,450000108,19,F
8841,936840225,450000108,29,F
8842,936840226,450000108,18,F
8843,936840227,450000108,18,F
8844,936840228,450000108,23,F
8845,936840229,450000108,22,F
8846,936840230,450000108,22,F
8847,936840231,450000108,19,F
8848,936840232,450000108,20,F
8849,936840233,450000108,18,F
8850,936840234,450000108,20,F
8851,936840235,450000108,19,F
8852,936840236,450000108,19,F
8853,936840237,450000108,21,F
8854,936840238,450000108,19,F
8855,936840239,450000108,19,F
8856,936840240,450000108,21,F
8857,936840241,450000108,22,F
8858,936840242,450000108,19,F
8859,936840243,450000108,19,F
8860,936840244,450000108,21,F
8861,936840245,450000108,20,F
8862,936840246,450000108,19,F
8863,936840247,450000108,18,F
8864,936840248,450000108,19,F
8865,936840249,450000108,19,F
8866,936840250,450000108,24,F
8867,936840251,450000108,19,F
8868,936840252,450000108,19,F
8869,936840253,450000108,21,F
8870,936840254,450000108,21,F
8871,936840255,450000108,18,F
8872,936840256,450000108,18,F
8873,936840257,450000108,28,F
8874,936840258,450000108,19,F
8875,936840259,450000108,22,F
8876,936840260,450000108,29,F
8877,936840261,450000108,21,F
8878,936840262,450000108,22,F
8879,936840263,450000108,19,F
8880,936840264,450000108,18,F
8881,936840265,450000108,28,F
8882,936840266,450000108,21,F
8883,936840267,450000108,19,F
8884,936840268,450000108,20,F
8885,936840269,450000108,19,F
8886,936840270,450000108,20,F
8887,936840271,450000108,23,F
8888,936840272,450000108,19,F
8889,936840273,450000108,21,F
8890,936840274,450000108,19,F
8891,936840275,450000108,19,F
8892,936840276,450000108,20,F
8893,936840277,450000108,19,F
8894,936840278,450000108,22,F
8895,936840279,450000108,19,F
8896,936840280,450000108,18,F
8897,936840281,450000108,20,F
8898,936840282,450000108,21,F
8899,936840283,450000108,18,F
8900,936840284,450000108,18,F
8901,936840285,450000108,23,F
8902,936840286,450000108,23,F
8903,936840287,450000108,21,F
8904,936840288,450000108,19,F
8905,936840289,450000108,22,F
8906,936840290,450000108,19,F
8907,936840291,450000108,19,F
8908,936840292,450000108,18,F
8909,936840293,450000108,19,F
8910,936840294,450000108,23,F
8911,936840295,450000108,20,F
8912,936840296,450000108,19,F
8913,936840297,450000108,22,F
8914,936840298,450000108,21,F
8915,936840299,450000108,23,F
8916,936840300,450000108,22,F
8917,936840301,450000108,18,F
8918,936840302,450000108,19,F
8919,936840303,450000108,22,F
8920,936840304,450000108,23,F
8921,936840305,450000108,18,F
8922,936840306,450000108,19,F
8923,936840307,450000108,19,F
8924,936840308,450000108,22,F
8925,936840309,450000108,26,F
8926,936840310,450000108,22,F
8927,936840311,450000108,18,F
8928,936840312,450000108,19,F
8929,936840313,450000108,19,F
8930,936840314,450000108,19,F
8931,936840315,450000108,19,F
8932,936840316,450000108,23,F
8933,936840317,450000108,20,F
8934,936840318,450000108,19,F
8935,936840319,450000108,18,F
8936,936840320,450000108,18,F
8937,936840321,450000108,20,F
8938,936840322,450000108,23,F
8939,936840323,450000108,54,F
8940,936840324,450000108,19,F
8941,936840325,450000108,22,F
8942,936840326,450000108,19,F
8943,936840327,450000108,21,F
8944,936840328,450000108,20,F
8945,936840329,450000108,19,F
8946,936840330,450000108,18,F
8947,936840331,450000108,19,F
8948,936840332,450000108,23,F
8949,936840333,450000108,20,F
8950,936840334,450000108,22,F
8951,936840335,450000108,22,F
8952,936840336,450000108,21,F
8953,936840337,450000108,21,F
8954,936840338,450000108,20,F
8955,936840339,450000108,24,F
8956,936840340,450000108,20,F
8957,936840341,450000108,20,F
8958,936840342,450000108,21,F
8959,936840343,450000108,19,F
8960,936840344,450000108,18,F
8961,936840345,450000108,26,F
8962,936840346,450000108,19,F
8963,936840347,450000108,18,F
8964,936840348,450000108,19,F
8965,936840349,450000108,19,F
8966,936840350,450000108,18,F
8967,936840351,450000108,21,F
8968,936840352,450000108,18,F
8969,936840353,450000108,19,F
8970,936840354,450000108,19,F
8971,936840355,450000108,32,F
8972,936840356,450000108,18,F
8973,936840357,450000108,18,F
8974,936840358,450000108,18,F
8975,936840359,450000108,19,F
8976,936840360,450000108,21,F
8977,936840361,450000108,18,F
8978,936840362,450000108,19,F
8979,936840363,450000108,18,F
8980,936840364,450000108,18,F
8981,936840365,450000108,19,F
8982,936840366,450000108,24,F
8983,936840367,450000108,22,F
8984,936840368,450000108,18,F
8985,936840369,450000108,24,F
8986,936840370,450000108,18,F
8987,936840371,450000108,19,F
8988,936840372,450000108,23,F
8989,936840373,450000108,21,F
8990,936840374,450000108,22,F
8991,936840375,450000108,23,F
8992,936840376,450000108,19,F
8993,936840377,450000108,18,F
8994,936840378,450000108,19,F
8995,936840379,450000108,18,F
8996,936840380,450000108,19,F
8997,936840381,450000108,19,F
8998,936840382,450000108,22,F
8999,936840383,450000108,20,F
9000,936840384,450000108,19,F
9001,936840385,450000108,24,F
9002,936840386,450000108,18,F
9003,936840387,450000108,22,F
9004,936840388,450000108,19,F
9005,936840389,450000108,20,F
9006,936840390,450000108,20,F
9007,936840391,450000108,19,F
9008,936840392,450000108,21,F
9009,936840393,450000108,21,F
9010,936840394,450000108,19,F
9011,936840395,450000108,21,F
9012,936840396,450000108,18,F
9013,936840397,450000108,19,F
9014,936840398,450000108,19,F
